gameid,playerid,position,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
ESPORTSTMNT01_3334191,52,sup,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2269,67.2961,0.0285122,385.2101,54,1.6016,11,14,97,2.8769,9078,4675,138.6555,0.111172,7850,40.0,36.0,4,1.1864,2125.0,2504.0,15.0,-206.0,-1.0,0.0,0.0,0.0,3303.0,3680.0,22.0,-281.0,-5.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3336956,27,top,5,1,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20611,549.6267,0.235509,519.5467,23,0.6133,4,10,50,1.3333,15016,10150,270.6667,0.207231,15000,244.0,236.0,8,6.5067,3372.0,4989.0,88.0,122.0,2.0,0.0,0.0,0.0,5631.0,7956.0,135.0,-123.0,-10.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,30,jng,2,0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,13385,356.9333,0.152942,1072.08,8,0.2133,7,7,37,0.9867,14858,9992,266.4533,0.204006,13825,265.0,36.0,229,7.0667,3104.0,3281.0,62.0,-191.0,-3.0,0.0,0.0,0.0,5107.0,5530.0,98.0,464.0,8.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3336956,39,mid,9,3,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27787,740.9867,0.317504,499.44,11,0.2933,5,3,53,1.4133,15579,10713,285.68,0.218726,15275,271.0,265.0,6,7.2267,3102.0,4595.0,86.0,-431.0,-2.0,0.0,0.0,0.0,5228.0,7503.0,134.0,-17.0,-1.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,9,bot,6,2,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21884,583.5733,0.250054,506.1867,19,0.5067,17,8,68,1.8133,18408,13542,361.12,0.276483,17125,369.0,349.0,20,9.84,3303.0,3250.0,84.0,-674.0,-5.0,0.0,0.0,0.0,5420.0,5328.0,136.0,-1130.0,-9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,10,sup,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850,102.6667,0.0439915,447.4667,63,1.68,17,19,130,3.4667,9448,4582,122.1867,0.0935546,8475,35.0,35.0,0,0.9333,2010.0,2405.0,11.0,484.0,4.0,0.0,0.0,0.0,2885.0,3410.0,17.0,51.0,3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,24,top,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23291,621.0933,0.290071,961.44,20,0.5333,3,9,40,1.0667,16167,11301,301.36,0.30836,21765,343.0,319.0,24,9.1467,3272.0,4867.0,86.0,-122.0,-2.0,0.0,0.0,0.0,5568.0,8079.0,145.0,123.0,10.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,6,jng,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9490,253.0667,0.118191,1004.9067,18,0.48,15,17,60,1.6,10841,5975,159.3333,0.16304,10525,190.0,34.0,156,5.0667,3093.0,3472.0,65.0,191.0,3.0,0.0,0.0,0.0,4408.0,5066.0,90.0,-464.0,-8.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3336956,41,mid,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14254,380.1067,0.177523,499.6267,20,0.5333,12,7,52,1.3867,12776,7910,210.9333,0.215836,12735,313.0,305.0,8,8.3467,3159.0,5026.0,88.0,431.0,2.0,0.0,0.0,0.0,4635.0,7520.0,135.0,17.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,50,bot,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21789,581.04,0.271365,299.4667,17,0.4533,7,5,47,1.2533,13314,8448,225.28,0.230516,11975,314.0,310.0,4,8.3733,3498.0,3924.0,89.0,674.0,5.0,0.0,0.0,0.0,5588.0,6458.0,145.0,1130.0,9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336956,55,sup,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11470,305.8667,0.14285,336.9867,56,1.4933,12,16,116,3.0933,7880,3014,80.3733,0.0822483,7370,33.0,29.0,4,0.88,2299.0,1921.0,7.0,-484.0,-4.0,0.0,0.0,0.0,3884.0,3359.0,14.0,-51.0,-3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3338904,24,top,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35517,796.0478,0.320739,505.3941,22,0.4931,11,17,60,1.3448,20922,15185,340.3437,0.273163,19975,404.0,381.0,23,9.0549,3455.0,5051.0,92.0,189.0,23.0,0.0,0.0,0.0,5783.0,8309.0,146.0,844.0,37.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3338904,6,jng,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7142,160.0747,0.0644963,725.3792,22,0.4931,24,23,100,2.2413,14630,8893,199.3201,0.159979,13600,201.0,45.0,156,4.505,3439.0,3845.0,73.0,294.0,4.0,0.0,0.0,0.0,4850.0,5258.0,96.0,-638.0,-12.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3338904,41,mid,2,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19382,434.4117,0.17503,459.1334,24,0.5379,10,14,64,1.4344,14932,9195,206.0889,0.165411,14350,281.0,281.0,0,6.2981,3212.0,4744.0,84.0,-96.0,-4.0,0.0,1.0,0.0,4807.0,6856.0,130.0,-1168.0,-11.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3338904,50,bot,6,2,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37439,839.1259,0.338095,406.1935,25,0.5603,22,11,94,2.1068,21718,15981,358.1845,0.287482,18925,430.0,362.0,68,9.6377,3664.0,2927.0,75.0,-250.0,-11.0,0.0,2.0,1.0,5200.0,4852.0,116.0,-803.0,-27.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01_3338904,55,sup,3,3,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11255,252.26,0.101639,535.7191,88,1.9724,27,23,172,3.8551,12072,6335,141.9873,0.113964,11535,57.0,57.0,0,1.2775,2958.0,3197.0,19.0,625.0,4.0,2.0,0.0,0.0,3973.0,3921.0,27.0,-277.0,-2.0,2.0,0.0,0.0,0.0
ESPORTSTMNT01_3338904,27,top,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13568,304.1016,0.151818,705.1177,20,0.4483,8,14,46,1.031,14959,9222,206.6941,0.186262,15150,290.0,290.0,0,6.4998,2983.0,4862.0,69.0,-189.0,-23.0,0.0,0.0,0.0,4512.0,7465.0,109.0,-844.0,-37.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3338904,30,jng,4,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12590,282.1815,0.140875,1027.5981,18,0.4034,13,17,59,1.3224,15276,9539,213.799,0.192664,15775,253.0,60.0,193,5.6705,3178.0,3551.0,69.0,-294.0,-4.0,0.0,1.0,0.0,4815.0,5896.0,108.0,638.0,12.0,0.0,3.0,0.0,0.0
ESPORTSTMNT01_3338904,39,mid,5,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23851,534.576,0.266879,533.0519,24,0.5379,13,12,66,1.4793,16877,11140,249.6825,0.225,15525,342.0,327.0,15,7.6653,3198.0,4840.0,88.0,96.0,4.0,0.0,0.0,0.0,5516.0,8024.0,141.0,1168.0,11.0,2.0,0.0,0.0,0.0
ESPORTSTMNT01_3338904,9,bot,5,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32054,718.4311,0.358666,418.0052,25,0.5603,24,6,106,2.3758,20118,14381,322.3235,0.290458,19300,397.0,356.0,41,8.898,3277.0,3177.0,86.0,250.0,11.0,0.0,1.0,1.0,5133.0,5655.0,143.0,803.0,27.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01_3338904,10,sup,2,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307,163.7729,0.0817612,417.6466,83,1.8603,28,25,160,3.5861,10966,5229,117.1984,0.105616,10425,61.0,61.0,0,1.3672,2356.0,2572.0,15.0,-625.0,-4.0,1.0,0.0,1.0,3696.0,4198.0,29.0,277.0,2.0,1.0,2.0,1.0,1.0
ESPORTSTMNT01_3336977,27,top,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13959,396.7504,0.161722,479.2042,22,0.6253,8,11,48,1.3643,16623,12041,342.2359,0.267198,15508,354.0,329.0,25,10.0616,3274.0,5007.0,85.0,263.0,4.0,0.0,0.0,0.0,5225.0,7772.0,132.0,-141.0,-4.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3336977,30,jng,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9048,257.1672,0.104825,962.217,9,0.2558,11,7,54,1.5348,13149,8567,243.496,0.190107,12475,204.0,16.0,188,5.7982,3227.0,2947.0,58.0,-539.0,-10.0,1.0,0.0,0.0,4825.0,4632.0,83.0,-667.0,-9.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3336977,39,mid,3,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22790,647.7499,0.264033,406.7267,16,0.4548,5,6,61,1.7338,13760,9178,260.8622,0.203666,12850,282.0,263.0,19,8.0152,3311.0,4706.0,76.0,545.0,14.0,1.0,0.0,1.0,4769.0,6450.0,113.0,-368.0,5.0,1.0,0.0,3.0,3.0
ESPORTSTMNT01_3336977,9,bot,5,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30633,870.6679,0.354898,356.6746,25,0.7106,9,12,63,1.7906,15597,11015,313.0744,0.24443,13950,291.0,281.0,10,8.271,3862.0,3492.0,80.0,933.0,27.0,1.0,1.0,1.0,5864.0,4934.0,107.0,163.0,11.0,1.0,1.0,2.0,2.0
ESPORTSTMNT01_3336977,10,sup,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9885,280.9569,0.114522,189.1521,48,1.3643,18,12,113,3.2117,8845,4263,121.1653,0.0945983,8050,34.0,30.0,4,0.9664,2417.0,2262.0,8.0,196.0,-5.0,0.0,1.0,0.0,3467.0,2601.0,11.0,-1160.0,-12.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3336977,24,top,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554,271.549,0.193381,628.1667,20,0.5685,7,6,42,1.1937,12637,8055,228.9436,0.236773,12300,296.0,288.0,8,8.4131,3123.0,4744.0,81.0,-263.0,-4.0,0.0,0.0,0.0,5080.0,7913.0,136.0,141.0,4.0,0.0,3.0,0.0,0.0
ESPORTSTMNT01_3336977,6,jng,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7182,204.1307,0.14537,1032.9038,16,0.4548,18,17,60,1.7054,9918,5336,151.6627,0.156849,9575,190.0,35.0,155,5.4003,3254.0,3486.0,68.0,539.0,10.0,0.0,1.0,0.0,4674.0,5299.0,92.0,667.0,9.0,0.0,4.0,0.0,0.0
ESPORTSTMNT01_3336977,41,mid,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15469,439.6684,0.313106,489.9479,15,0.4263,9,4,56,1.5917,13761,9179,260.8906,0.269812,13150,305.0,300.0,5,8.6689,3045.0,4161.0,62.0,-545.0,-14.0,1.0,0.0,1.0,5323.0,6818.0,108.0,368.0,-5.0,3.0,2.0,1.0,1.0
ESPORTSTMNT01_3336977,50,bot,5,4,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13998,397.8588,0.283332,345.5045,16,0.4548,12,8,51,1.4495,13617,9035,256.7977,0.265579,12825,281.0,261.0,20,7.9867,3013.0,2559.0,53.0,-933.0,-27.0,1.0,0.0,2.0,5175.0,4771.0,96.0,-163.0,-11.0,3.0,1.0,2.0,2.0
ESPORTSTMNT01_3336977,55,sup,0,4,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3202,91.009,0.0648113,598.2946,54,1.5348,10,19,111,3.1549,6997,2415,68.6405,0.0709869,9595,39.0,39.0,0,1.1085,2226.0,2066.0,13.0,-196.0,5.0,0.0,1.0,0.0,3399.0,3761.0,23.0,1160.0,12.0,0.0,3.0,0.0,0.0
ESPORTSTMNT01_3338918,27,top,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8327,287.9654,0.177586,482.5245,12,0.415,5,2,30,1.0375,11801,7986,276.1729,0.277253,11783,277.0,261.0,16,9.5793,3476.0,5176.0,92.0,433.0,8.0,0.0,0.0,0.0,5393.0,7883.0,137.0,270.0,2.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3338918,30,jng,1,5,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5468,189.0951,0.116613,1117.6945,6,0.2075,3,6,22,0.7608,9024,5209,180.1383,0.180843,8700,166.0,32.0,134,5.7406,2937.0,2839.0,53.0,-195.0,-3.0,0.0,1.0,1.0,5060.0,5309.0,87.0,-648.0,-15.0,1.0,1.0,1.0,1.0
ESPORTSTMNT01_3338918,39,mid,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720,301.5562,0.185967,499.6772,10,0.3458,1,0,14,0.4841,10475,6660,230.317,0.231218,11005,233.0,228.0,5,8.0576,2683.0,3654.0,60.0,-925.0,-14.0,0.0,0.0,1.0,4791.0,6275.0,99.0,-905.0,-12.0,1.0,0.0,2.0,2.0
ESPORTSTMNT01_3338918,9,bot,1,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16832,582.0865,0.358968,360.4841,14,0.4841,10,7,35,1.2104,10087,6272,216.8991,0.217748,9350,255.0,255.0,0,8.8184,3370.0,3028.0,74.0,-520.0,-3.0,1.0,0.0,1.0,5262.0,5335.0,131.0,-985.0,-2.0,1.0,0.0,2.0,2.0
ESPORTSTMNT01_3338918,10,sup,0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7543,260.853,0.160866,312.2767,42,1.4524,15,15,91,3.147,6492,2677,92.5764,0.0929385,6125,27.0,27.0,0,0.9337,2398.0,2168.0,6.0,215.0,2.0,0.0,1.0,0.0,3596.0,3838.0,9.0,182.0,-3.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01_3338918,24,top,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9358,323.6196,0.164577,519.147,18,0.6225,5,8,37,1.2795,11894,8079,279.389,0.215878,11000,274.0,262.0,12,9.4755,3193.0,4743.0,84.0,-433.0,-8.0,0.0,0.0,0.0,5279.0,7613.0,135.0,-270.0,-2.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3338918,6,jng,5,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10886,376.4611,0.191449,851.4121,11,0.3804,7,13,35,1.2104,11770,7955,275.1009,0.212564,10175,184.0,33.0,151,6.3631,3017.0,3034.0,56.0,195.0,3.0,0.0,1.0,0.0,5631.0,5957.0,102.0,648.0,15.0,2.0,3.0,0.0,0.0
ESPORTSTMNT01_3338918,41,mid,7,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21187,732.6916,0.37261,610.4092,17,0.5879,5,7,39,1.3487,12141,8326,287.9308,0.222478,10925,209.0,209.0,0,7.2277,3813.0,4579.0,74.0,925.0,14.0,3.0,0.0,0.0,5803.0,7180.0,111.0,905.0,12.0,5.0,0.0,1.0,1.0
ESPORTSTMNT01_3338918,50,bot,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9490,328.1844,0.166898,316.1153,13,0.4496,4,6,34,1.1758,12371,8556,295.8847,0.228623,10550,258.0,254.0,4,8.9222,3369.0,3548.0,77.0,520.0,3.0,0.0,0.0,0.0,5280.0,6320.0,133.0,985.0,2.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3338918,55,sup,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5940,205.4179,0.104465,271.366,37,1.2795,9,10,77,2.6628,8323,4508,155.8963,0.120457,6450,28.0,28.0,0,0.9683,2167.0,1953.0,4.0,-215.0,-2.0,0.0,0.0,1.0,3331.0,3656.0,12.0,-182.0,3.0,0.0,3.0,1.0,1.0
ESPORTSTMNT01_3337903,27,top,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11685,404.7921,0.266489,832.2055,16,0.5543,4,5,26,0.9007,8896,5087,176.224,0.21841,8675,216.0,213.0,3,7.4827,2967.0,4369.0,71.0,-558.0,-17.0,0.0,1.0,0.0,4629.0,6917.0,119.0,-1625.0,-37.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3337903,30,jng,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6782,234.9423,0.154671,909.1455,8,0.2771,10,7,36,1.2471,8052,4243,146.9861,0.182174,7475,170.0,25.0,145,5.8891,2921.0,3013.0,60.0,-388.0,-6.0,0.0,0.0,0.0,4304.0,5202.0,94.0,-294.0,-2.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3337903,39,mid,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12758,441.963,0.29096,370.6697,12,0.4157,1,2,21,0.7275,9261,5452,188.8684,0.234081,8950,235.0,235.0,0,8.1409,2953.0,4447.0,79.0,-141.0,0.0,0.0,0.0,0.0,4501.0,6929.0,125.0,-198.0,5.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3337903,9,bot,1,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8099,280.5658,0.184706,289.6767,14,0.485,12,4,41,1.4203,10211,6402,221.7783,0.274868,8850,255.0,245.0,10,8.8337,3600.0,3153.0,87.0,-426.0,0.0,1.0,0.0,1.0,5059.0,4796.0,127.0,-1170.0,-2.0,1.0,0.0,2.0,2.0
ESPORTSTMNT01_3337903,10,sup,0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4524,156.7206,0.103175,333.9492,47,1.6282,13,16,80,2.7714,5916,2107,72.9908,0.0904669,5600,40.0,40.0,0,1.3857,2052.0,1971.0,15.0,-145.0,0.0,0.0,1.0,1.0,3102.0,3778.0,28.0,14.0,-6.0,0.0,1.0,2.0,2.0
ESPORTSTMNT01_3337903,24,top,5,0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19837,687.194,0.346298,632.4249,12,0.4157,8,8,40,1.3857,13666,9857,341.4665,0.250088,11500,303.0,266.0,37,10.4965,3261.0,4927.0,88.0,558.0,17.0,0.0,0.0,0.0,6129.0,8542.0,156.0,1625.0,37.0,1.0,3.0,0.0,0.0
ESPORTSTMNT01_3337903,6,jng,3,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5268,182.4942,0.0919645,684.9423,11,0.3811,14,10,54,1.8707,10373,6564,227.3903,0.16654,9650,147.0,21.0,126,5.0924,3595.0,3401.0,66.0,388.0,6.0,1.0,1.0,0.0,5593.0,5496.0,96.0,294.0,2.0,1.0,5.0,0.0,0.0
ESPORTSTMNT01_3337903,41,mid,4,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11601,401.8822,0.202521,525.3811,11,0.3811,6,6,29,1.0046,11873,8064,279.3533,0.204597,10885,235.0,235.0,0,8.1409,3017.0,4588.0,79.0,141.0,0.0,0.0,0.0,0.0,5309.0,7127.0,120.0,198.0,-5.0,2.0,2.0,0.0,0.0
ESPORTSTMNT01_3337903,50,bot,4,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14679,508.5104,0.256254,268.2679,14,0.485,10,6,43,1.4896,13073,9264,320.9238,0.235043,12150,259.0,231.0,28,8.9723,3710.0,3579.0,87.0,426.0,0.0,1.0,1.0,0.0,6925.0,5966.0,129.0,1170.0,2.0,3.0,3.0,0.0,0.0
ESPORTSTMNT01_3337903,55,sup,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5898,204.3187,0.102962,408.8106,49,1.6975,20,15,100,3.4642,9474,5665,196.2471,0.143732,8050,76.0,72.0,4,2.6328,2388.0,2116.0,15.0,145.0,0.0,0.0,2.0,1.0,4078.0,3764.0,34.0,-14.0,6.0,0.0,6.0,1.0,1.0
ESPORTSTMNT01_3339169,33,top,5,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19084,504.2008,0.214552,800.1585,18,0.4756,10,15,56,1.4795,15313,10405,274.9009,0.203366,13575,286.0,274.0,12,7.5561,3111.0,4774.0,79.0,-154.0,-7.0,0.0,0.0,0.0,5115.0,7508.0,125.0,-442.0,-8.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3339169,12,jng,7,5,13,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17218,454.9009,0.193574,892.893,16,0.4227,17,17,67,1.7701,15627,10719,283.1968,0.209503,13200,208.0,47.0,161,5.4954,3271.0,3419.0,63.0,-324.0,-7.0,0.0,0.0,1.0,4925.0,5420.0,96.0,54.0,-6.0,0.0,2.0,3.0,3.0
ESPORTSTMNT01_3339169,5,mid,6,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24030,634.8745,0.270158,587.2391,20,0.5284,5,8,45,1.1889,16998,12090,319.4188,0.236301,16850,330.0,310.0,20,8.7186,3146.0,4702.0,89.0,-353.0,-8.0,0.0,0.0,1.0,4747.0,7549.0,135.0,-295.0,-11.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3339169,18,bot,5,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23116,610.7266,0.259882,354.1612,15,0.3963,22,7,76,2.0079,18274,13366,353.1308,0.261241,17075,380.0,327.0,53,10.0396,3678.0,3563.0,97.0,438.0,12.0,0.0,0.0,0.0,5949.0,5505.0,147.0,-227.0,-1.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3339169,45,sup,1,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500,145.3104,0.0618339,439.7094,93,2.4571,18,16,160,4.2272,9492,4584,121.1096,0.0895895,7400,46.0,46.0,0,1.2153,2148.0,2367.0,17.0,-297.0,3.0,0.0,0.0,0.0,3065.0,3454.0,24.0,-722.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3339169,13,top,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20223,534.2933,0.217979,695.535,14,0.3699,10,10,42,1.1096,13185,8277,218.679,0.194295,13000,307.0,295.0,12,8.111,3340.0,4928.0,86.0,154.0,7.0,0.0,0.0,0.0,5311.0,7950.0,133.0,442.0,8.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3339169,29,jng,7,6,7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14832,391.8626,0.159871,1031.8362,10,0.2642,17,8,48,1.2682,14437,9529,251.7569,0.223687,13550,216.0,54.0,162,5.7067,3687.0,3743.0,70.0,324.0,7.0,1.0,1.0,0.0,5269.0,5366.0,102.0,-54.0,6.0,1.0,2.0,1.0,1.0
ESPORTSTMNT01_3339169,42,mid,2,3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16444,434.4518,0.177246,451.8362,28,0.7398,14,15,60,1.5852,14264,9356,247.1863,0.219625,14075,318.0,310.0,8,8.4016,3907.0,5055.0,97.0,353.0,8.0,1.0,1.0,0.0,5692.0,7844.0,146.0,295.0,11.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3339169,36,bot,4,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36828,972.9987,0.39696,385.0462,21,0.5548,10,9,45,1.1889,16567,11659,308.0317,0.273689,15825,363.0,327.0,36,9.5905,3316.0,3125.0,85.0,-438.0,-12.0,0.0,0.0,0.0,6505.0,5732.0,148.0,227.0,1.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3339169,52,sup,1,4,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4448,117.5165,0.0479439,506.7371,64,1.6909,15,16,105,2.7741,8687,3779,99.8415,0.0887032,9170,42.0,42.0,0,1.1096,2168.0,2664.0,14.0,297.0,-3.0,0.0,1.0,0.0,3448.0,4176.0,24.0,722.0,0.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3339186,13,top,3,0,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10702,513.696,0.303715,771.552,10,0.48,3,3,17,0.816,8110,5284,253.632,0.196812,7375,148.0,143.0,5,7.104,3172.0,4298.0,60.0,323.0,1.0,1.0,0.0,0.0,6048.0,7350.0,112.0,849.0,13.0,3.0,2.0,0.0,0.0
ESPORTSTMNT01_3339186,29,jng,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3545,170.16,0.100604,767.568,7,0.336,4,6,22,1.056,7777,4951,237.648,0.18441,6950,113.0,11.0,102,5.424,2988.0,3236.0,64.0,477.0,9.0,0.0,0.0,0.0,5170.0,5234.0,85.0,587.0,2.0,0.0,3.0,0.0,0.0
ESPORTSTMNT01_3339186,42,mid,2,0,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5102,244.896,0.144791,268.368,14,0.672,8,7,29,1.392,8521,5695,273.36,0.212119,7075,186.0,186.0,0,8.928,3407.0,4765.0,91.0,-102.0,0.0,0.0,1.0,0.0,5479.0,7869.0,147.0,-418.0,-10.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3339186,36,bot,7,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12983,623.184,0.368448,234.24,7,0.336,1,3,14,0.672,10950,8124,389.952,0.302585,9775,189.0,177.0,12,9.072,4165.0,3572.0,93.0,625.0,17.0,1.0,0.0,0.0,7889.0,5651.0,149.0,700.0,26.0,3.0,2.0,0.0,0.0
ESPORTSTMNT01_3339186,52,sup,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2905,139.44,0.0824418,326.88,29,1.392,5,9,50,2.4,5620,2794,134.112,0.104074,4925,31.0,27.0,4,1.488,2359.0,2534.0,14.0,611.0,-1.0,0.0,1.0,0.0,3732.0,3698.0,21.0,394.0,-6.0,0.0,4.0,0.0,0.0
